,year,zip,onebr,twobr,threebr,fourbr,onehw,twohw,threehw,fourhw,city,county_x,county_y,vlrhna,totalvl,percentvl,lowrhna,lowtotal,lowpercent,modrhna,modtotal,modpercent,aboverhna,abovetotal,abovepercent,totalrhna,totaltotal,totalpercent
517,2013,94705,1070,1320,1810,2170,20.58,25.38,34.81,41.73,Berkeley,Alameda County,Alameda,532.0,89.0,17%,442.0,29.0,7%,584.0,2.0,0%,1401.0,817.0,58%,2959.0,937.0,32%
518,2013,94706,1250,1540,2110,2530,24.04,29.62,40.58,48.65,Albany,Alameda County,Alameda,80.0,0.0,0%,53.0,0.0,0%,57.0,0.0,0%,145.0,210.0,145%,335.0,210.0,63%
519,2013,94707,1660,2050,2810,3370,31.92,39.42,54.04,64.81,Berkeley,Alameda County,Alameda,532.0,89.0,17%,442.0,29.0,7%,584.0,2.0,0%,1401.0,817.0,58%,2959.0,937.0,32%
520,2013,94708,1600,1980,2710,3250,30.77,38.08,52.12,62.5,Berkeley,Alameda County,Alameda,532.0,89.0,17%,442.0,29.0,7%,584.0,2.0,0%,1401.0,817.0,58%,2959.0,937.0,32%
521,2013,94709,1210,1490,2040,2450,23.27,28.65,39.23,47.12,Berkeley,Alameda County,Alameda,532.0,89.0,17%,442.0,29.0,7%,584.0,2.0,0%,1401.0,817.0,58%,2959.0,937.0,32%
522,2013,94710,1000,1230,1680,2020,19.23,23.65,32.31,38.85,Berkeley,Alameda County,Alameda,532.0,89.0,17%,442.0,29.0,7%,584.0,2.0,0%,1401.0,817.0,58%,2959.0,937.0,32%
523,2013,94720,870,1080,1480,1770,16.73,20.77,28.46,34.04,Berkeley,Alameda County,Alameda,532.0,89.0,17%,442.0,29.0,7%,584.0,2.0,0%,1401.0,817.0,58%,2959.0,937.0,32%
524,2013,94801,920,1140,1560,1870,17.69,21.92,30.0,35.96,Richmond,Contra Costa County,,,,,,,,,,,,,,,,
525,2013,94803,1140,1410,1930,2320,21.92,27.12,37.12,44.62,El Sobrante,Contra Costa County,,,,,,,,,,,,,,,,
526,2013,94804,1050,1300,1780,2140,20.19,25.0,34.23,41.15,Richmond,Contra Costa County,,,,,,,,,,,,,,,,
527,2013,94805,1170,1440,1970,2360,22.5,27.69,37.88,45.38,Richmond,Contra Costa County,,,,,,,,,,,,,,,,
528,2013,94806,1040,1280,1750,2100,20.0,24.62,33.65,40.38,San Pablo,Contra Costa County,,,,,,,,,,,,,,,,
529,2013,94901,1200,1480,2030,2430,23.08,28.46,39.04,46.73,San Rafael,Marin County,,,,,,,,,,,,,,,,
530,2013,94903,1540,1900,2600,3120,29.62,36.54,50.0,60.0,San Rafael,Marin County,,,,,,,,,,,,,,,,
531,2013,94904,1380,1700,2330,2790,26.54,32.69,44.81,53.65,Greenbrae,Marin County,,,,,,,,,,,,,,,,
532,2013,94920,1400,1730,2370,2840,26.92,33.27,45.58,54.62,Belvedere Tiburon,Marin County,,,,,,,,,,,,,,,,
533,2013,94925,1600,1970,2700,3240,30.77,37.88,51.92,62.31,Corte Madera,Marin County,,,,,,,,,,,,,,,,
534,2013,94930,1470,1810,2480,2970,28.27,34.81,47.69,57.12,Fairfax,Marin County,,,,,,,,,,,,,,,,
535,2013,94933,1640,2030,2780,3330,31.54,39.04,53.46,64.04,Forest Knolls,Marin County,,,,,,,,,,,,,,,,
536,2013,94938,1260,1550,2120,2550,24.23,29.81,40.77,49.04,Lagunitas,Marin County,,,,,,,,,,,,,,,,
537,2013,94939,1370,1690,2310,2780,26.35,32.5,44.42,53.46,Larkspur,Marin County,,,,,,,,,,,,,,,,
538,2013,94941,1520,1880,2570,3090,29.23,36.15,49.42,59.42,Mill Valley,Marin County,,,,,,,,,,,,,,,,
539,2013,94945,1230,1520,2080,2500,23.65,29.23,40.0,48.08,Novato,Marin County,,,,,,,,,,,,,,,,
540,2013,94946,1190,1470,2010,2410,22.88,28.27,38.65,46.35,Nicasio,Marin County,,,,,,,,,,,,,,,,
541,2013,94947,1510,1860,2550,3050,29.04,35.77,49.04,58.65,Novato,Marin County,,,,,,,,,,,,,,,,
542,2013,94949,1330,1640,2250,2690,25.58,31.54,43.27,51.73,Novato,Marin County,,,,,,,,,,,,,,,,
543,2013,94954,1180,1550,2280,2680,22.69,29.81,43.85,51.54,Petaluma,Sonoma County,,,,,,,,,,,,,,,,
544,2013,94960,1300,1600,2190,2630,25.0,30.77,42.12,50.58,San Anselmo,Marin County,,,,,,,,,,,,,,,,
545,2013,94963,1400,1730,2370,2840,26.92,33.27,45.58,54.62,San Geronimo,Marin County,,,,,,,,,,,,,,,,
546,2013,94964,1400,1730,2370,2840,26.92,33.27,45.58,54.62,San Quentin,Marin County,,,,,,,,,,,,,,,,
547,2013,94965,1690,2090,2860,3430,32.5,40.19,55.0,65.96,Sausalito,Marin County,,,,,,,,,,,,,,,,
548,2013,94970,1400,1730,2370,2840,26.92,33.27,45.58,54.62,Stinson Beach,Marin County,,,,,,,,,,,,,,,,
549,2013,94973,1400,1730,2370,2840,26.92,33.27,45.58,54.62,Woodacre,Marin County,,,,,,,,,,,,,,,,
550,2013,95002,1150,1470,2070,2530,22.12,28.27,39.81,48.65,Alviso,Santa Clara County,,,,,,,,,,,,,,,,
551,2013,95035,1450,1850,2610,3190,27.88,35.58,50.19,61.35,Milpitas,Santa Clara County,Santa Clara,1004.0,10.0,1%,570.0,0.0,0%,565.0,0.0,0%,1151.0,82.0,7%,3290.0,92.0,3%
552,2013,95134,1570,2000,2820,3440,30.19,38.46,54.23,66.15,San Jose,Santa Clara County,Santa Clara,9233.0,452.0,5%,5428.0,122.0,2%,6188.0,285.0,5%,14231.0,6345.0,45%,35080.0,7204.0,21%
553,2013,95140,1260,1610,2270,2770,24.23,30.96,43.65,53.27,Mount Hamilton,Santa Clara County,,,,,,,,,,,,,,,,
554,2013,95476,970,1300,1850,1820,18.65,25.0,35.58,35.0,Sonoma,Sonoma County,,,,,,,,,,,,,,,,
555,2013,95620,1000,1250,1840,2190,19.23,24.04,35.38,42.12,Dixon,Solano County,,,,,,,,,,,,,,,,
556,2014,94002,1320,1630,2230,2680,25.38,31.35,42.88,51.54,Belmont,San Mateo County,San Mateo,116.0,0.0,0%,63.0,0.0,0%,67.0,4.0,6%,222.0,118.0,53%,468.0,122.0,26%
557,2014,94005,1250,1540,2110,2530,24.04,29.62,40.58,48.65,Brisbane,San Mateo County,San Mateo,25.0,0.0,0%,13.0,0.0,0%,15.0,7.0,47%,30.0,10.0,33%,83.0,17.0,20%
558,2014,94010,1260,1550,2120,2550,24.23,29.81,40.77,49.04,Burlingame,San Mateo County,San Mateo,276.0,0.0,0%,144.0,0.0,0%,155.0,0.0,0%,288.0,164.0,57%,863.0,164.0,19%
559,2014,94014,1250,1540,2110,2530,24.04,29.62,40.58,48.65,Daly City,San Mateo County,San Mateo,400.0,21.0,5%,188.0,207.0,110%,221.0,43.0,19%,541.0,192.0,35%,1350.0,463.0,34%
560,2014,94015,1340,1660,2270,2730,25.77,31.92,43.65,52.5,Daly City,San Mateo County,San Mateo,400.0,21.0,5%,188.0,207.0,110%,221.0,43.0,19%,541.0,192.0,35%,1350.0,463.0,34%
561,2014,94019,1390,1710,2340,2810,26.73,32.88,45.0,54.04,Half Moon Bay,San Mateo County,San Mateo,52.0,0.0,0%,31.0,0.0,0%,36.0,11.0,31%,121.0,14.0,12%,240.0,25.0,10%
562,2014,94022,1290,1650,2330,2840,24.81,31.73,44.81,54.62,Los Altos,Santa Clara County,Santa Clara,169.0,1.0,1%,99.0,1.0,1%,112.0,0.0,0%,97.0,101.0,104%,477.0,103.0,22%
563,2014,94024,1750,2230,3140,3840,33.65,42.88,60.38,73.85,Los Altos,Santa Clara County,Santa Clara,169.0,1.0,1%,99.0,1.0,1%,112.0,0.0,0%,97.0,101.0,104%,477.0,103.0,22%
564,2014,94025,1600,1980,2710,3250,30.77,38.08,52.12,62.5,Menlo Park,San Mateo County,San Mateo,233.0,80.0,34%,129.0,28.0,22%,143.0,1.0,1%,150.0,740.0,493%,655.0,849.0,130%
565,2014,94027,1360,1680,2300,2760,26.15,32.31,44.23,53.08,Atherton,San Mateo County,San Mateo,35.0,15.0,43%,26.0,9.0,35%,29.0,5.0,17%,3.0,10.0,333%,93.0,39.0,42%
566,2014,94028,1360,1680,2300,2760,26.15,32.31,44.23,53.08,Portola Valley,San Mateo County,San Mateo,21.0,17.0,81%,15.0,2.0,13%,15.0,5.0,33%,13.0,23.0,177%,64.0,47.0,73%
567,2014,94030,1340,1660,2270,2730,25.77,31.92,43.65,52.5,Millbrae,San Mateo County,San Mateo,193.0,0.0,0%,101.0,0.0,0%,112.0,0.0,0%,257.0,0.0,0%,663.0,0.0,0%
568,2014,94035,1290,1650,2330,2840,24.81,31.73,44.81,54.62,Mountain View,Santa Clara County,Santa Clara,814.0,120.0,15%,492.0,135.0,27%,527.0,0.0,0%,1093.0,2004.0,183%,2926.0,2259.0,77%
569,2014,94038,1360,1680,2300,2760,26.15,32.31,44.23,53.08,Moss Beach,San Mateo County,,,,,,,,,,,,,,,,
570,2014,94040,1290,1640,2310,2820,24.81,31.54,44.42,54.23,Mountain View,Santa Clara County,Santa Clara,814.0,120.0,15%,492.0,135.0,27%,527.0,0.0,0%,1093.0,2004.0,183%,2926.0,2259.0,77%
571,2014,94043,1330,1690,2380,2910,25.58,32.5,45.77,55.96,Mountain View,Santa Clara County,Santa Clara,814.0,120.0,15%,492.0,135.0,27%,527.0,0.0,0%,1093.0,2004.0,183%,2926.0,2259.0,77%
572,2014,94044,1480,1830,2510,3010,28.46,35.19,48.27,57.88,Pacifica,San Mateo County,San Mateo,121.0,0.0,0%,68.0,0.0,0%,70.0,6.0,9%,154.0,24.0,16%,413.0,30.0,7%
573,2014,94061,1340,1650,2260,2710,25.77,31.73,43.46,52.12,Redwood City,San Mateo County,San Mateo,706.0,7.0,1%,429.0,55.0,13%,502.0,0.0,0%,1152.0,829.0,72%,2789.0,891.0,32%
574,2014,94062,1180,1460,2000,2400,22.69,28.08,38.46,46.15,Redwood City,San Mateo County,San Mateo,706.0,7.0,1%,429.0,55.0,13%,502.0,0.0,0%,1152.0,829.0,72%,2789.0,891.0,32%
575,2014,94063,1110,1370,1880,2250,21.35,26.35,36.15,43.27,Redwood City,San Mateo County,San Mateo,706.0,7.0,1%,429.0,55.0,13%,502.0,0.0,0%,1152.0,829.0,72%,2789.0,891.0,32%
576,2014,94065,1360,1680,2300,2760,26.15,32.31,44.23,53.08,Redwood City,San Mateo County,San Mateo,706.0,7.0,1%,429.0,55.0,13%,502.0,0.0,0%,1152.0,829.0,72%,2789.0,891.0,32%
577,2014,94066,1350,1670,2290,2740,25.96,32.12,44.04,52.69,San Bruno,San Mateo County,San Mateo,358.0,0.0,0%,161.0,17.0,11%,205.0,42.0,20%,431.0,51.0,12%,1155.0,110.0,10%
578,2014,94070,1350,1670,2290,2740,25.96,32.12,44.04,52.69,San Carlos,San Mateo County,San Mateo,195.0,5.0,3%,107.0,11.0,10%,111.0,9.0,8%,183.0,399.0,218%,596.0,424.0,71%
579,2014,94080,1360,1680,2300,2760,26.15,32.31,44.23,53.08,South San Francisco,San Mateo County,San Mateo,565.0,80.0,14%,281.0,4.0,1%,313.0,28.0,9%,705.0,413.0,59%,1864.0,525.0,28%
580,2014,94085,1340,1710,2410,2940,25.77,32.88,46.35,56.54,Sunnyvale,Santa Clara County,Santa Clara,1640.0,89.0,5%,906.0,20.0,2%,932.0,83.0,9%,1974.0,1380.0,70%,5452.0,1572.0,29%
581,2014,94086,1290,1640,2310,2820,24.81,31.54,44.42,54.23,Sunnyvale,Santa Clara County,Santa Clara,1640.0,89.0,5%,906.0,20.0,2%,932.0,83.0,9%,1974.0,1380.0,70%,5452.0,1572.0,29%
582,2014,94087,1310,1670,2360,2880,25.19,32.12,45.38,55.38,Sunnyvale,Santa Clara County,Santa Clara,1640.0,89.0,5%,906.0,20.0,2%,932.0,83.0,9%,1974.0,1380.0,70%,5452.0,1572.0,29%
583,2014,94089,1470,1880,2650,3240,28.27,36.15,50.96,62.31,Sunnyvale,Santa Clara County,Santa Clara,1640.0,89.0,5%,906.0,20.0,2%,932.0,83.0,9%,1974.0,1380.0,70%,5452.0,1572.0,29%
584,2014,94102,880,1090,1490,1790,16.92,20.96,28.65,34.42,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
585,2014,94103,1060,1310,1790,2150,20.38,25.19,34.42,41.35,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
586,2014,94104,1320,1630,2230,2680,25.38,31.35,42.88,51.54,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
587,2014,94105,1320,1630,2230,2680,25.38,31.35,42.88,51.54,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
588,2014,94107,1830,2260,3090,3710,35.19,43.46,59.42,71.35,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
589,2014,94108,950,1170,1600,1920,18.27,22.5,30.77,36.92,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
590,2014,94109,1130,1400,1920,2300,21.73,26.92,36.92,44.23,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
591,2014,94110,1240,1530,2100,2510,23.85,29.42,40.38,48.27,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
592,2014,94111,1320,1630,2230,2680,25.38,31.35,42.88,51.54,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
593,2014,94112,1250,1540,2110,2530,24.04,29.62,40.58,48.65,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
594,2014,94114,1530,1890,2590,3100,29.42,36.35,49.81,59.62,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
595,2014,94115,1430,1760,2410,2890,27.5,33.85,46.35,55.58,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
596,2014,94116,1460,1800,2460,2960,28.08,34.62,47.31,56.92,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
597,2014,94117,1470,1820,2490,2990,28.27,35.0,47.88,57.5,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
598,2014,94118,1340,1660,2270,2730,25.77,31.92,43.65,52.5,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
599,2014,94121,1340,1660,2270,2730,25.77,31.92,43.65,52.5,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
600,2014,94122,1370,1690,2310,2780,26.35,32.5,44.42,53.46,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
601,2014,94123,1630,2010,2750,3300,31.35,38.65,52.88,63.46,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
602,2014,94124,1070,1320,1810,2170,20.58,25.38,34.81,41.73,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
603,2014,94127,1320,1630,2230,2680,25.38,31.35,42.88,51.54,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
604,2014,94128,1360,1680,2300,2760,26.15,32.31,44.23,53.08,San Francisco,San Mateo County,,,,,,,,,,,,,,,,
605,2014,94129,1320,1630,2230,2680,25.38,31.35,42.88,51.54,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
606,2014,94130,1320,1630,2230,2680,25.38,31.35,42.88,51.54,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
607,2014,94131,1410,1740,2380,2860,27.12,33.46,45.77,55.0,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
608,2014,94132,1520,1880,2570,3090,29.23,36.15,49.42,59.42,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
609,2014,94133,1330,1640,2250,2690,25.58,31.54,43.27,51.73,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
610,2014,94134,1210,1490,2040,2450,23.27,28.65,39.23,47.12,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
611,2014,94301,1540,1960,2760,3370,29.62,37.69,53.08,64.81,Palo Alto,Santa Clara County,Santa Clara,691.0,20.0,3%,432.0,58.0,13%,278.0,38.0,14%,587.0,229.0,39%,1988.0,345.0,17%
612,2014,94303,1210,1500,2050,2460,23.27,28.85,39.42,47.31,Palo Alto,San Mateo County,Santa Clara,691.0,20.0,3%,432.0,58.0,13%,278.0,38.0,14%,587.0,229.0,39%,1988.0,345.0,17%
613,2014,94304,1290,1650,2330,2840,24.81,31.73,44.81,54.62,Palo Alto,Santa Clara County,Santa Clara,691.0,20.0,3%,432.0,58.0,13%,278.0,38.0,14%,587.0,229.0,39%,1988.0,345.0,17%
614,2014,94305,1110,1420,2000,2440,21.35,27.31,38.46,46.92,Stanford,Santa Clara County,,,,,,,,,,,,,,,,
615,2014,94306,1410,1800,2540,3100,27.12,34.62,48.85,59.62,Palo Alto,Santa Clara County,Santa Clara,691.0,20.0,3%,432.0,58.0,13%,278.0,38.0,14%,587.0,229.0,39%,1988.0,345.0,17%
616,2014,94401,1330,1640,2250,2690,25.58,31.54,43.27,51.73,San Mateo,San Mateo County,San Mateo,859.0,37.0,4%,469.0,23.0,5%,530.0,27.0,5%,1242.0,941.0,76%,3100.0,1028.0,33%
617,2014,94402,1380,1700,2330,2790,26.54,32.69,44.81,53.65,San Mateo,San Mateo County,San Mateo,859.0,37.0,4%,469.0,23.0,5%,530.0,27.0,5%,1242.0,941.0,76%,3100.0,1028.0,33%
618,2014,94403,1460,1800,2460,2960,28.08,34.62,47.31,56.92,San Mateo,San Mateo County,San Mateo,859.0,37.0,4%,469.0,23.0,5%,530.0,27.0,5%,1242.0,941.0,76%,3100.0,1028.0,33%
619,2014,94404,1790,2210,3030,3630,34.42,42.5,58.27,69.81,San Mateo,San Mateo County,San Mateo,859.0,37.0,4%,469.0,23.0,5%,530.0,27.0,5%,1242.0,941.0,76%,3100.0,1028.0,33%
620,2014,94501,1180,1460,2000,2400,22.69,28.08,38.46,46.15,Alameda,Alameda County,Alameda,444.0,51.0,11%,248.0,33.0,13%,283.0,21.0,7%,748.0,194.0,26%,1723.0,299.0,17%
621,2014,94502,1130,1400,1920,2300,21.73,26.92,36.92,44.23,Alameda,Alameda County,Alameda,444.0,51.0,11%,248.0,33.0,13%,283.0,21.0,7%,748.0,194.0,26%,1723.0,299.0,17%
622,2014,94503,1230,1640,2340,2300,23.65,31.54,45.0,44.23,American Canyon,Napa County,,,,,,,,,,,,,,,,
623,2014,94506,1210,1500,2050,2460,23.27,28.85,39.42,47.31,Danville,Contra Costa County,,,,,,,,,,,,,,,,
624,2014,94507,1210,1500,2050,2460,23.27,28.85,39.42,47.31,Alamo,Contra Costa County,,,,,,,,,,,,,,,,
625,2014,94509,1070,1320,1810,2170,20.58,25.38,34.81,41.73,Antioch,Contra Costa County,,,,,,,,,,,,,,,,
626,2014,94510,960,1200,1770,2100,18.46,23.08,34.04,40.38,Benicia,Solano County,,,,,,,,,,,,,,,,
627,2014,94512,930,1160,1710,2030,17.88,22.31,32.88,39.04,Birds Landing,Solano County,,,,,,,,,,,,,,,,
628,2014,94513,1540,1900,2600,3120,29.62,36.54,50.0,60.0,Brentwood,Contra Costa County,,,,,,,,,,,,,,,,
629,2014,94514,1240,1530,2100,2510,23.85,29.42,40.38,48.27,Byron,Contra Costa County,,,,,,,,,,,,,,,,
630,2014,94517,1600,1980,2710,3250,30.77,38.08,52.12,62.5,Clayton,Contra Costa County,,,,,,,,,,,,,,,,
631,2014,94518,1270,1570,2150,2580,24.42,30.19,41.35,49.62,Concord,Contra Costa County,,,,,,,,,,,,,,,,
632,2014,94519,1230,1520,2080,2500,23.65,29.23,40.0,48.08,Concord,Contra Costa County,,,,,,,,,,,,,,,,
633,2014,94520,1030,1270,1740,2090,19.81,24.42,33.46,40.19,Concord,Contra Costa County,,,,,,,,,,,,,,,,
634,2014,94521,1210,1500,2050,2460,23.27,28.85,39.42,47.31,Concord,Contra Costa County,,,,,,,,,,,,,,,,
635,2014,94523,1320,1630,2230,2680,25.38,31.35,42.88,51.54,Pleasant Hill,Contra Costa County,,,,,,,,,,,,,,,,
636,2014,94525,880,1090,1490,1790,16.92,20.96,28.65,34.42,Crockett,Contra Costa County,,,,,,,,,,,,,,,,
637,2014,94526,1210,1500,2050,2460,23.27,28.85,39.42,47.31,Danville,Contra Costa County,,,,,,,,,,,,,,,,
638,2014,94528,1210,1500,2050,2460,23.27,28.85,39.42,47.31,Diablo,Contra Costa County,,,,,,,,,,,,,,,,
639,2014,94530,1250,1540,2110,2530,24.04,29.62,40.58,48.65,El Cerrito,Contra Costa County,,,,,,,,,,,,,,,,
640,2014,94531,1660,2050,2810,3370,31.92,39.42,54.04,64.81,Antioch,Contra Costa County,,,,,,,,,,,,,,,,
641,2014,94533,850,1070,1580,1870,16.35,20.58,30.38,35.96,Fairfield,Solano County,,,,,,,,,,,,,,,,
642,2014,94535,1390,1740,2560,3050,26.73,33.46,49.23,58.65,Travis Afb,Solano County,,,,,,,,,,,,,,,,
643,2014,94536,1300,1610,2200,2640,25.0,30.96,42.31,50.77,Fremont,Alameda County,Alameda,1714.0,283.0,17%,926.0,249.0,27%,978.0,1.0,0%,1837.0,2409.0,131%,5455.0,2942.0,54%
644,2014,94538,1380,1700,2330,2790,26.54,32.69,44.81,53.65,Fremont,Alameda County,Alameda,1714.0,283.0,17%,926.0,249.0,27%,978.0,1.0,0%,1837.0,2409.0,131%,5455.0,2942.0,54%
645,2014,94539,1600,1980,2710,3250,30.77,38.08,52.12,62.5,Fremont,Alameda County,Alameda,1714.0,283.0,17%,926.0,249.0,27%,978.0,1.0,0%,1837.0,2409.0,131%,5455.0,2942.0,54%
646,2014,94541,1090,1340,1830,2200,20.96,25.77,35.19,42.31,Hayward,Alameda County,Alameda,851.0,40.0,5%,480.0,19.0,4%,608.0,0.0,0%,1981.0,726.0,37%,3920.0,785.0,20%
647,2014,94542,1290,1590,2180,2610,24.81,30.58,41.92,50.19,Hayward,Alameda County,Alameda,851.0,40.0,5%,480.0,19.0,4%,608.0,0.0,0%,1981.0,726.0,37%,3920.0,785.0,20%
648,2014,94544,1140,1410,1930,2320,21.92,27.12,37.12,44.62,Hayward,Alameda County,Alameda,851.0,40.0,5%,480.0,19.0,4%,608.0,0.0,0%,1981.0,726.0,37%,3920.0,785.0,20%
649,2014,94545,1300,1600,2190,2630,25.0,30.77,42.12,50.58,Hayward,Alameda County,Alameda,851.0,40.0,5%,480.0,19.0,4%,608.0,0.0,0%,1981.0,726.0,37%,3920.0,785.0,20%
650,2014,94546,1160,1430,1960,2350,22.31,27.5,37.69,45.19,Castro Valley,Alameda County,,,,,,,,,,,,,,,,
651,2014,94547,1430,1770,2420,2910,27.5,34.04,46.54,55.96,Hercules,Contra Costa County,,,,,,,,,,,,,,,,
652,2014,94549,1390,1710,2340,2810,26.73,32.88,45.0,54.04,Lafayette,Contra Costa County,,,,,,,,,,,,,,,,
653,2014,94550,1220,1510,2070,2480,23.46,29.04,39.81,47.69,Livermore,Alameda County,Alameda,839.0,52.0,6%,474.0,42.0,9%,496.0,424.0,85%,920.0,732.0,80%,2729.0,1250.0,46%
654,2014,94552,1130,1400,1920,2300,21.73,26.92,36.92,44.23,Castro Valley,Alameda County,,,,,,,,,,,,,,,,
655,2014,94553,1130,1390,1900,2280,21.73,26.73,36.54,43.85,Martinez,Contra Costa County,,,,,,,,,,,,,,,,
656,2014,94555,1480,1830,2510,3010,28.46,35.19,48.27,57.88,Fremont,Alameda County,Alameda,1714.0,283.0,17%,926.0,249.0,27%,978.0,1.0,0%,1837.0,2409.0,131%,5455.0,2942.0,54%
657,2014,94556,1560,1930,2640,3170,30.0,37.12,50.77,60.96,Moraga,Contra Costa County,,,,,,,,,,,,,,,,
658,2014,94558,1090,1460,2080,2050,20.96,28.08,40.0,39.42,Napa,Napa County,,,,,,,,,,,,,,,,
659,2014,94559,980,1310,1870,1840,18.85,25.19,35.96,35.38,Napa,Napa County,,,,,,,,,,,,,,,,
660,2014,94560,1310,1620,2220,2660,25.19,31.15,42.69,51.15,Newark,Alameda County,Alameda,330.0,0.0,0%,167.0,0.0,0%,158.0,0.0,0%,423.0,444.0,105%,1078.0,444.0,41%
661,2014,94561,1430,1770,2420,2910,27.5,34.04,46.54,55.96,Oakley,Contra Costa County,,,,,,,,,,,,,,,,
662,2014,94563,1210,1500,2050,2460,23.27,28.85,39.42,47.31,Orinda,Contra Costa County,,,,,,,,,,,,,,,,
663,2014,94564,1250,1540,2110,2530,24.04,29.62,40.58,48.65,Pinole,Contra Costa County,,,,,,,,,,,,,,,,
664,2014,94565,1180,1460,2000,2400,22.69,28.08,38.46,46.15,Pittsburg,Contra Costa County,,,,,,,,,,,,,,,,
665,2014,94566,1390,1710,2340,2810,26.73,32.88,45.0,54.04,Pleasanton,Alameda County,Alameda,716.0,182.0,25%,391.0,44.0,11%,407.0,18.0,4%,553.0,1148.0,208%,2067.0,1392.0,67%
666,2014,94568,1600,1980,2710,3250,30.77,38.08,52.12,62.5,Dublin,Alameda County,Alameda,796.0,26.0,3%,446.0,39.0,9%,425.0,14.0,3%,618.0,2638.0,427%,2285.0,2717.0,119%
667,2014,94569,1210,1500,2050,2460,23.27,28.85,39.42,47.31,Port Costa,Contra Costa County,,,,,,,,,,,,,,,,
668,2014,94571,770,970,1430,1720,14.81,18.65,27.5,33.08,Rio Vista,Solano County,,,,,,,,,,,,,,,,
669,2014,94572,920,1140,1560,1870,17.69,21.92,30.0,35.96,Rodeo,Contra Costa County,,,,,,,,,,,,,,,,
670,2014,94577,1040,1280,1750,2100,20.0,24.62,33.65,40.38,San Leandro,Alameda County,Alameda,504.0,27.0,5%,270.0,57.0,21%,352.0,0.0,0%,1161.0,14.0,1%,2287.0,98.0,4%
671,2014,94578,1030,1270,1740,2090,19.81,24.42,33.46,40.19,San Leandro,Alameda County,Alameda,504.0,27.0,5%,270.0,57.0,21%,352.0,0.0,0%,1161.0,14.0,1%,2287.0,98.0,4%
672,2014,94579,1340,1650,2260,2710,25.77,31.73,43.46,52.12,San Leandro,Alameda County,Alameda,504.0,27.0,5%,270.0,57.0,21%,352.0,0.0,0%,1161.0,14.0,1%,2287.0,98.0,4%
673,2014,94580,1160,1430,1960,2350,22.31,27.5,37.69,45.19,San Lorenzo,Alameda County,,,,,,,,,,,,,,,,
674,2014,94583,1470,1820,2490,2990,28.27,35.0,47.88,57.5,San Ramon,Contra Costa County,,,,,,,,,,,,,,,,
675,2014,94585,1060,1330,1960,2330,20.38,25.58,37.69,44.81,Suisun City,Solano County,,,,,,,,,,,,,,,,
676,2014,94586,1510,1870,2560,3070,29.04,35.96,49.23,59.04,Sunol,Alameda County,,,,,,,,,,,,,,,,
677,2014,94587,1260,1550,2120,2550,24.23,29.81,40.77,49.04,Union City,Alameda County,Alameda,317.0,0.0,0%,180.0,0.0,0%,192.0,249.0,130%,417.0,73.0,18%,1106.0,322.0,29%
678,2014,94588,1570,1940,2660,3190,30.19,37.31,51.15,61.35,Pleasanton,Alameda County,Alameda,716.0,182.0,25%,391.0,44.0,11%,407.0,18.0,4%,553.0,1148.0,208%,2067.0,1392.0,67%
679,2014,94589,960,1200,1770,2100,18.46,23.08,34.04,40.38,Vallejo,Solano County,,,,,,,,,,,,,,,,
680,2014,94590,770,970,1430,1700,14.81,18.65,27.5,32.69,Vallejo,Solano County,,,,,,,,,,,,,,,,
681,2014,94591,1050,1410,2010,1980,20.19,27.12,38.65,38.08,Vallejo,Solano County,,,,,,,,,,,,,,,,
682,2014,94592,930,1160,1710,2030,17.88,22.31,32.88,39.04,Vallejo,Solano County,,,,,,,,,,,,,,,,
683,2014,94595,1280,1580,2160,2590,24.62,30.38,41.54,49.81,Walnut Creek,Contra Costa County,,,,,,,,,,,,,,,,
684,2014,94596,1210,1490,2040,2450,23.27,28.65,39.23,47.12,Walnut Creek,Contra Costa County,,,,,,,,,,,,,,,,
